Country,Category,Description,Units,Year,Month,Quantity,Value,M2
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,492820,32464729,9905682
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,460695,29267166,9259970
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,533110,33742171,10715511
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,858162,55237156,17249056
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,716278,48615120,14397188
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,861749,55801852,17321155
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,766906,54685385,15414811
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,559690,37994844,11249769
Bangladesh,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,566594,35910129,11388539
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,1,435,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,12,8101,241
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,11,8408,221
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,15,4629,302
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,1,1212,20
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,23,19553,462
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,10,6842,201
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,24,8806,482
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,5,5907,101
Belgium,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,1,1296,20
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,71,8798,1427
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,6,2758,121
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,16,13895,322
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,14,4910,281
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,20,8362,402
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,16,5477,322
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,139,2127,2794
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,10,8140,201
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,30,3488,603
Brazil,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,44,4040,884
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,102,17050,2050
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,430,68648,8643
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,159,24856,3196
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,243,31205,4884
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,165,25631,3317
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,171,26870,3437
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,54,5353,1085
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,188,24821,3779
Brunei,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,52,6490,1045
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,117,48520,2352
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,189,101232,3799
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,116,54758,2332
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,497,156469,9990
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,192,38346,3859
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,31,21376,623
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,117,40262,2352
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,92,48418,1849
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,107,50149,2151
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,87,40821,1749
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,213,64303,4281
Bulgaria,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,80,51952,1608
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,4502,645343,90490
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,2103,311863,42270
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,8217,1181194,165162
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,8596,1227189,172780
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,5274,778560,106007
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,8282,1254850,166468
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,4086,613237,82129
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,11108,1488719,223271
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,6461,834672,129866
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,7464,950320,150026
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,1639,179444,32944
Burma (Myanmar),340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,2117,293666,42552
Burundi,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,36,3528,724
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,9177,964002,184458
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,24902,1409266,500530
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,21448,1299740,431105
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,4575,381325,91958
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,4496,522276,90370
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,14768,1378963,296837
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,13173,1981355,264777
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,43470,4658920,873747
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,27559,2995000,553936
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,18198,1993178,365780
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,9104,1100052,182990
Cambodia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,27548,2026428,553715
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,152,72325,3055
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,184,138411,3698
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,174,148119,3497
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,237,153010,4764
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,233,115936,4683
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,216,162823,4342
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,530,429027,10653
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,146,82181,2935
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,354,264076,7115
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,155,124771,3115
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,192,132340,3859
Canada,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,165,82777,3317
Cayman Islands,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,4,750,80
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,24,12300,482
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,151,80300,3035
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,116,58000,2332
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,94,47950,1889
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,91,48400,1829
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,119,65900,2392
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,73,39300,1467
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,110,64800,2211
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,87,52400,1749
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,111,66550,2231
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,82,52100,1648
Chile,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,60,36500,1206
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,195482,14373051,3929188
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,169400,9588966,3404940
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,121793,8177191,2448039
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,102485,7176658,2059949
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,146436,7790821,2943364
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,131970,7467986,2652597
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,188798,14060756,3794840
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,154557,11810213,3106596
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,167319,11343786,3363112
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,153340,9321500,3082134
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,129371,8510242,2600357
China,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,119221,8639934,2396342
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,931,108214,18713
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,467,85058,9387
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,565,90121,11357
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,242,47895,4864
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,114,20854,2291
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,347,56294,6975
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,719,95131,14452
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,176,39666,3538
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,262,40765,5266
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,600,79125,12060
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,206,41895,4141
Colombia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,853,158770,17145
Croatia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,20,772,402
Croatia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,4,2716,80
Croatia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,42,1626,844
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,1,700,20
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,4,4985,80
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,42,2434,844
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,2,3201,40
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,3,4540,60
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,27,2022,543
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,6,7140,121
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,24,7323,482
Czech Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,12,6992,241
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,1,776,20
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,9,7527,181
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,1,892,20
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,1,450,20
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,3,285,60
Denmark,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,15,2861,302
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,2999,337531,60280
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,1195,212231,24020
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,3215,551230,64622
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,3395,418316,68240
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,2557,320905,51396
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,3531,440461,70973
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,2348,369964,47195
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,1349,191553,27115
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,370,63829,7437
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,1604,185836,32240
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,248,76385,4985
Dominican Republic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,982,214275,19738
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,33,600,663
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,75,11275,1508
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,217,21902,4362
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,68,10524,1367
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,57,5806,1146
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,7,1038,141
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,107,12441,2151
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,90,8562,1809
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,45,3810,905
Ecuador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,18,528,362
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,2338,282495,46994
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,2890,366320,58089
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,3533,435016,71013
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,2097,280581,42150
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,3136,403078,63034
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,7822,708799,157222
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,8928,803268,179453
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,3895,344974,78290
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,18288,1610897,367589
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,19139,1635091,384694
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,3623,334206,72822
Egypt,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,3131,294748,62933
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,14080,928931,283008
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,10851,747702,218105
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,880,82218,17688
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,619,58028,12442
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,2493,116390,50109
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,997,78858,20040
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,832,82663,16723
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,943,92224,18954
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,699,65231,14050
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,891,78882,17909
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,1193,121030,23979
El Salvador,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,824,79352,16562
Eritrea,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,3,338,60
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,163,90963,3276
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,246,143809,4945
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,117,68495,2352
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,127,69725,2553
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,99,54982,1990
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,96,42326,1930
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,65,38160,1307
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,313,166027,6291
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,197,113564,3960
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,188,108442,3779
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,184,99869,3698
Estonia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,94,51788,1889
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,9641,1072899,193784
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,18100,1015594,363810
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,27856,2047798,559906
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,9155,856130,184016
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,13429,1307063,269923
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,15090,672961,303309
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,17594,1727516,353639
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,9384,659510,188618
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,15822,889222,318022
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,19365,1022813,389237
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,5918,626238,118952
Ethiopia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,9645,617442,193865
Federated States of Mic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,1,920,20
Federated States of Mic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,1,910,20
Federated States of Mic,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,1,714,20
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,21,1150,422
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,924,68427,18572
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,16,1490,322
Fiji,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,218,20366,4382
Finland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,1,2495,20
Finland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,1,709,20
Finland,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,1,4481,20
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,5041,581905,101324
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,2280,621623,45828
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,3417,634015,68682
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,2995,673561,60200
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,609,169106,12241
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,507,203173,10191
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,647,348472,13005
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,2744,571993,55154
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,701,169666,14090
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,159,162665,3196
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,1739,277335,34954
France,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,1895,581546,38090
French Indian Ocean Areas,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,1,907,20
Gabon,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,3,1344,60
Georgia,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,1,251,20
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,13,10320,261
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,15,5775,302
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,22,11580,442
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,13,7583,261
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,6,3294,121
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,21,9713,422
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,167,78682,3357
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,16,4114,322
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,33,7053,663
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,49,5824,985
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,11,134,12377,2693
Germany,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,91,7597,1829
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,36,2064,724
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,4,823,80
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,13,1551,261
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,15,549,302
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,6,58,6281,1166
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,5,593,101
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,17,1151,342
Ghana,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,10,6,916,121
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,7,2014,141
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,9,1707,181
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,22,1663,442
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,7,9,2884,181
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,8,2,546,40
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,9,7,4001,141
Greece,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,12,27,2142,543
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,1,103,14091,2070
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,2,101,12472,2030
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,3,497,49679,9990
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,4,825,92406,16583
Guatemala,340,"Doz M&B COTTON SHIRTS, NOT KNIT",DOZ,2024,5,147,15826,2955
